0,0,0,0,0,0,0,0,0,0
0.26295,8688.3,-0.040361,235.21,255.03,0.22658,0.25304,1.0387e+08,1571.4,8803.7
0.26819,8678.4,-0.038179,251.28,255,0,0,0,0,0
0.27343,8670.6,-0.035997,249.81,254.95,0,0,0,0,0
0.27868,8661.8,-0.033816,248.66,254.89,0,0,0,0,0
0.28392,8610.7,-0.031634,248.39,254.81,0,0,0,0,0
0.28916,8543.7,-0.029452,239.06,254.72,0,0,0,0,0
0.2944,8376.4,-0.027271,242.51,254.62,0,0,0,0,0
0.29964,8073.9,-0.025089,251.51,254.5,0,0,0,0,0
0.30488,7721.6,-0.022907,250.34,254.37,0,0,0,0,0
0.31012,7459.6,-0.020726,226.18,254.23,0,0,0,0,0
0.31535,6988.4,-0.018544,232.08,254.07,0,0,0,0,0
0.32059,6691.3,-0.016362,244.43,253.89,0,0,0,0,0
0.32582,6314.6,-0.014181,266.61,253.71,0,0,0,0,0
0.33106,6068.3,-0.011999,268.66,253.51,0,0,0,0,0
0.33629,5789.1,-0.0098175,256.83,253.29,0,0,0,0,0
0.34152,5397.6,-0.0076358,250.15,253.07,0,0,0,0,0
0.34675,5161,-0.0054542,249.75,252.83,0,0,0,0,0
0.35198,4946.1,-0.0032725,250.14,252.57,0,0,0,0,0
0.35721,4721.7,-0.0010908,240.2,252.31,0,0,0,0,0
0.36244,4448.6,0.0010908,240.83,252.03,0,0,0,0,0
0.36766,4270.3,0.0032725,252.01,251.73,0,0,0,0,0
0.37289,4118,0.0054542,241.47,251.43,0,0,0,0,0
0.37811,3940.7,0.0076358,236.62,251.11,0,0,0,0,0
0.38334,3702.7,0.0098175,238.7,250.78,0,0,0,0,0
0.38856,3551.9,0.011999,240.13,250.43,0,0,0,0,0
0.39378,3447.9,0.014181,237.59,250.08,0,0,0,0,0
0.399,3317.5,0.016362,238.99,249.71,0,0,0,0,0
0.40421,3118.4,0.018544,240.71,249.33,0,0,0,0,0
0.40943,3010.6,0.020726,248.01,248.93,0,0,0,0,0
0.41465,2901.3,0.022907,257.35,248.53,0,0,0,0,0
0.41986,2792,0.025089,250.61,248.11,0,0,0,0,0
0.42507,2665.2,0.027271,247.38,247.68,0,0,0,0,0
0.43028,2639.3,0.029452,257.09,247.24,0,0,0,0,0
0.43549,2541.5,0.031634,246.53,246.79,0,0,0,0,0
0.4407,2475,0.033816,241.78,246.33,0,0,0,0,0
0.44591,2335.2,0.035997,238.5,245.86,0,0,0,0,0
0.45112,2199.9,0.038179,245.57,245.37,0,0,0,0,0
0.45632,2116.6,0.040361,249.39,244.88,0,0,0,0,0
0.46152,2024.7,0.042542,241.93,244.37,0,0,0,0,0
0.46673,1985.5,0.044724,243.32,243.85,0,0,0,0,0
0.47193,1884.6,0.046906,244.04,243.33,0,0,0,0,0
0.47712,1853.2,0.049087,239.05,242.79,0,0,0,0,0
0.48232,1810.2,0.051269,226.68,242.24,0,0,0,0,0
0.48752,1735.8,0.053451,233.13,241.68,0,0,0,0,0
0.49271,1638.6,0.055632,246.66,241.12,0,0,0,0,0
0.4979,1597.7,0.057814,255.2,240.54,0,0,0,0,0
0.5031,1542.3,0.059996,256.37,239.96,0,0,0,0,0
0.50829,1530.8,0.062177,259.65,239.36,0,0,0,0,0
0.51347,1502.4,0.064359,243.05,238.76,0,0,0,0,0
0.51866,1432.5,0.066541,225.6,238.14,0,0,0,0,0
0.52385,1371.7,0.068722,232.29,237.52,0,0,0,0,0
0.52903,1376.2,0.070904,236.15,236.89,0,0,0,0,0
0.53421,1336.3,0.073086,236.26,236.26,0,0,0,0,0
0.53939,1318.5,0.075267,235.61,235.61,0,0,0,0,0
0.54457,1261,0.077449,234.96,234.96,0,0,0,0,0
0.54975,1227.5,0.079631,234.29,234.29,0,0,0,0,0
0.55492,1199.3,0.081812,233.62,233.62,0,0,0,0,0
0.5601,1142.8,0.083994,232.95,232.95,0,0,0,0,0
0.56527,1111.3,0.086176,232.26,232.26,0,0,0,0,0
0.57044,1083.6,0.088357,231.57,231.57,0,0,0,0,0
0.57561,1070.4,0.090539,230.88,230.88,0,0,0,0,0
0.58077,1015.5,0.092721,230.17,230.17,0,0,0,0,0
0.58594,990.06,0.094902,229.46,229.46,0,0,0,0,0
0.5911,964.01,0.097084,228.74,228.74,0,0,0,0,0
0.59626,965.22,0.099266,228.02,228.02,0,0,0,0,0
0.60142,930.04,0.10145,227.29,227.29,0,0,0,0,0
0.60658,926.27,0.10363,226.56,226.56,0,0,0,0,0
0.61173,909.65,0.10581,225.82,225.82,0,0,0,0,0
0.61689,847.56,0.10799,225.07,225.07,0,0,0,0,0
0.62204,850.97,0.11017,224.32,224.32,0,0,0,0,0
0.62719,829.72,0.11236,223.56,223.56,0,0,0,0,0
0.63234,835.14,0.11454,222.8,222.8,0,0,0,0,0
0.63748,838.37,0.11672,222.03,222.03,0,0,0,0,0
0.64263,805.93,0.1189,221.26,221.26,0,0,0,0,0
0.64777,778.6,0.12108,220.49,220.49,0,0,0,0,0
0.65291,768.9,0.12326,219.71,219.71,0,0,0,0,0
0.65805,748.35,0.12545,218.93,218.93,0,0,0,0,0
0.66319,762.96,0.12763,218.14,218.14,0,0,0,0,0
0.66832,724.22,0.12981,217.35,217.35,0,0,0,0,0
0.67345,718.38,0.13199,216.55,216.55,0,0,0,0,0
0.67858,682.73,0.13417,215.76,215.76,0,0,0,0,0
0.68371,679.69,0.13635,214.96,214.96,0,0,0,0,0
0.68884,674.19,0.13854,214.15,214.15,0,0,0,0,0
0.69396,653.97,0.14072,213.35,213.35,0,0,0,0,0
0.69909,624.29,0.1429,212.54,212.54,0,0,0,0,0
0.70421,618.65,0.14508,211.72,211.72,0,0,0,0,0
0.70932,624.98,0.14726,210.91,210.91,0,0,0,0,0
0.71444,613.59,0.14944,210.09,210.09,0,0,0,0,0
0.71955,617.04,0.15163,209.27,209.27,0,0,0,0,0
0.72466,595.42,0.15381,208.45,208.45,0,0,0,0,0
0.72977,572.66,0.15599,207.63,207.63,0,0,0,0,0
0.73488,570.65,0.15817,206.8,206.8,0,0,0,0,0
0.73999,573.68,0.16035,205.98,205.98,0,0,0,0,0
0.74509,571.24,0.16253,205.15,205.15,0,0,0,0,0
0.75019,541.48,0.16472,216.56,204.32,0,0,0,0,0
0.75529,529.98,0.1669,230.16,203.49,0,0,0,0,0
0.76038,511.97,0.16908,217.32,202.66,0,0,0,0,0
0.76548,540.99,0.17126,201.76,201.83,0,0,0,0,0
0.77057,506.59,0.17344,213.31,200.99,0,0,0,0,0
0.77566,542.39,0.17562,213.65,200.16,0,0,0,0,0
0.78074,517.46,0.17781,218.28,199.32,0,0,0,0,0
0.78583,493.71,0.17999,220.92,198.49,0,0,0,0,0
0.79091,489.38,0.18217,206.9,197.65,0,0,0,0,0
0.79599,474.88,0.18435,197.24,196.82,0,0,0,0,0
0.80107,475.61,0.18653,196,195.98,0,0,0,0,0
0.80614,486.92,0.18871,199.95,195.15,0,0,0,0,0
0.81122,465.85,0.1909,186.91,194.31,0,0,0,0,0
0.81629,476.88,0.19308,188.41,193.48,0,0,0,0,0
0.82135,464.41,0.19526,182.11,192.64,0,0,0,0,0
0.82642,454.28,0.19744,168.95,191.81,0,0,0,0,0
0.83148,461.5,0.19962,171.49,190.98,0,0,0,0,0
