0,0,0,0,0,0,0,0,0,0
0.26295,2905.4,-0.050178,36.136,40.75,0.13816,0.13275,1.8256e+07,1296.6,8803.8
0.2682,2569.1,-0.047997,41.808,40.762,0,0,0,0,0
0.27344,2276.4,-0.045815,38.183,40.772,0,0,0,0,0
0.27868,2040.8,-0.043633,39.486,40.781,0,0,0,0,0
0.28392,2003.3,-0.041452,47.314,40.789,0,0,0,0,0
0.28917,1802.8,-0.03927,43.316,40.795,0,0,0,0,0
0.29441,1712.9,-0.037088,40.034,40.799,0,0,0,0,0
0.29965,1626.5,-0.034907,45.615,40.801,0,0,0,0,0
0.30488,1524.7,-0.032725,37.954,40.802,0,0,0,0,0
0.31012,1409,-0.030543,25.061,40.801,0,0,0,0,0
0.31536,1336.2,-0.028362,32.598,40.799,0,0,0,0,0
0.32059,1249.9,-0.02618,40.236,40.795,0,0,0,0,0
0.32583,1189.9,-0.023998,35.962,40.789,0,0,0,0,0
0.33106,1127.4,-0.021817,38.854,40.781,0,0,0,0,0
0.3363,1032.9,-0.019635,39.6,40.772,0,0,0,0,0
0.34153,991.61,-0.017453,37.96,40.762,0,0,0,0,0
0.34676,929.71,-0.015272,38.299,40.75,0,0,0,0,0
0.35199,915.74,-0.01309,39.685,40.736,0,0,0,0,0
0.35722,892.97,-0.010908,43.424,40.72,0,0,0,0,0
0.36244,821.58,-0.0087266,39.116,40.703,0,0,0,0,0
0.36767,807.92,-0.006545,32.398,40.684,0,0,0,0,0
0.3729,738.05,-0.0043633,36.177,40.664,0,0,0,0,0
0.37812,693.25,-0.0021817,37.658,40.642,0,0,0,0,0
0.38334,639.15,-1.6008e-14,37.171,40.619,0,0,0,0,0
0.38856,632.64,0.0021817,42.925,40.594,0,0,0,0,0
0.39378,598.31,0.0043633,43.448,40.567,0,0,0,0,0
0.399,581.95,0.006545,36.917,40.539,0,0,0,0,0
0.40422,558.75,0.0087266,39.771,40.509,0,0,0,0,0
0.40944,532.96,0.010908,42.471,40.478,0,0,0,0,0
0.41465,491.59,0.01309,41.164,40.445,0,0,0,0,0
0.41987,466.8,0.015272,39.322,40.411,0,0,0,0,0
0.42508,448.73,0.017453,38.67,40.375,0,0,0,0,0
0.43029,424.51,0.019635,43.128,40.338,0,0,0,0,0
0.4355,396.58,0.021817,40.916,40.299,0,0,0,0,0
0.44071,404.66,0.023998,39.93,40.258,0,0,0,0,0
0.44592,394.56,0.02618,38.755,40.217,0,0,0,0,0
0.45112,358.54,0.028362,42.817,40.173,0,0,0,0,0
0.45633,374.35,0.030543,50.362,40.129,0,0,0,0,0
0.46153,344.7,0.032725,41.752,40.083,0,0,0,0,0
0.46673,334.01,0.034907,36.791,40.035,0,0,0,0,0
0.47193,319.11,0.037088,42.223,39.986,0,0,0,0,0
0.47713,294.5,0.03927,44.243,39.936,0,0,0,0,0
0.48233,295.76,0.041452,49.75,39.884,0,0,0,0,0
0.48753,289.55,0.043633,43.713,39.831,0,0,0,0,0
0.49272,275.23,0.045815,33.639,39.777,0,0,0,0,0
0.49791,240.65,0.047997,36.476,39.721,0,0,0,0,0
0.5031,247.08,0.050178,35.964,39.664,0,0,0,0,0
0.50829,225.92,0.05236,36.962,39.606,0,0,0,0,0
0.51348,218.7,0.054542,42.976,39.547,0,0,0,0,0
0.51867,218.53,0.056723,40.418,39.486,0,0,0,0,0
0.52385,203.02,0.058905,37.599,39.424,0,0,0,0,0
0.52904,229.59,0.061087,38.2,39.361,0,0,0,0,0
0.53422,197.14,0.063268,38.75,39.296,0,0,0,0,0
0.5394,180.54,0.06545,35.001,39.231,0,0,0,0,0
0.54458,198.69,0.067632,32.911,39.164,0,0,0,0,0
0.54976,185.26,0.069813,38.609,39.096,0,0,0,0,0
0.55493,173.45,0.071995,40.579,39.027,0,0,0,0,0
0.5601,167.22,0.074176,38.957,38.957,0,0,0,0,0
0.56528,164.41,0.076358,38.886,38.886,0,0,0,0,0
0.57045,153.2,0.07854,38.814,38.814,0,0,0,0,0
0.57562,134.75,0.080721,38.74,38.74,0,0,0,0,0
0.58078,150.98,0.082903,38.666,38.666,0,0,0,0,0
0.58595,137.28,0.085085,38.591,38.591,0,0,0,0,0
