0,0,0,0,0,0,0,0,0,0
0.014383,118.71,-0.068722,55.247,61.236,0.23695,0.22464,2.9331e+07,1258.2,8803.8
0.014622,80.974,-0.066541,61.964,61.201,0,0,0,0,0
0.014862,85.086,-0.064359,59.862,61.161,0,0,0,0,0
0.015102,81.986,-0.062177,59.802,61.118,0,0,0,0,0
0.015341,91.685,-0.059996,62.303,61.07,0,0,0,0,0
0.015581,81.844,-0.057814,65.964,61.018,0,0,0,0,0
0.015821,65.948,-0.055632,64.039,60.962,0,0,0,0,0
0.01606,64.326,-0.053451,55.848,60.902,0,0,0,0,0
0.0163,68.796,-0.051269,55.915,60.838,0,0,0,0,0
0.01654,59.806,-0.049087,63.383,60.77,0,0,0,0,0
0.01678,60.743,-0.046906,67.945,60.698,0,0,0,0,0
0.017019,57.017,-0.044724,66.847,60.623,0,0,0,0,0
0.017259,48.735,-0.042542,62.684,60.543,0,0,0,0,0
0.017499,53.758,-0.040361,63.676,60.46,0,0,0,0,0
0.017738,58.135,-0.038179,76.666,60.372,0,0,0,0,0
0.017978,54.809,-0.035997,67.577,60.281,0,0,0,0,0
0.018218,59.459,-0.033816,56.963,60.187,0,0,0,0,0
0.018458,57.098,-0.031634,58.925,60.088,0,0,0,0,0
0.018697,49.659,-0.029452,72.304,59.986,0,0,0,0,0
0.018937,52.114,-0.027271,73.371,59.881,0,0,0,0,0
0.019177,56.95,-0.025089,70.701,59.772,0,0,0,0,0
0.019416,50.04,-0.022907,68.95,59.659,0,0,0,0,0
0.019656,48.557,-0.020726,50.934,59.543,0,0,0,0,0
0.019896,42.974,-0.018544,45.353,59.424,0,0,0,0,0
0.020135,47.908,-0.016362,46.365,59.301,0,0,0,0,0
0.020375,49.163,-0.014181,50.339,59.175,0,0,0,0,0
0.020615,41.405,-0.011999,59.824,59.045,0,0,0,0,0
0.020855,43.149,-0.0098175,54.717,58.913,0,0,0,0,0
0.021094,41.734,-0.0076358,49.453,58.777,0,0,0,0,0
0.021334,39.182,-0.0054542,51.161,58.638,0,0,0,0,0
0.021574,37.645,-0.0032725,62.01,58.496,0,0,0,0,0
0.021813,34.1,-0.0010908,57.608,58.351,0,0,0,0,0
0.022053,41.514,0.0010908,52.723,58.204,0,0,0,0,0
0.022293,35.027,0.0032725,49.798,58.053,0,0,0,0,0
0.022533,29.148,0.0054542,51.129,57.9,0,0,0,0,0
0.022772,32.58,0.0076358,49.821,57.743,0,0,0,0,0
0.023012,32.168,0.0098175,51.277,57.584,0,0,0,0,0
0.023252,29.93,0.011999,59.742,57.423,0,0,0,0,0
0.023491,34.224,0.014181,67.695,57.259,0,0,0,0,0
0.023731,28.47,0.016362,61.359,57.092,0,0,0,0,0
0.023971,24.026,0.018544,56.276,56.923,0,0,0,0,0
0.02421,29.245,0.020726,51.801,56.752,0,0,0,0,0
0.02445,28.5,0.022907,56.435,56.578,0,0,0,0,0
0.02469,30.501,0.025089,55.73,56.402,0,0,0,0,0
0.02493,31.556,0.027271,50.876,56.223,0,0,0,0,0
0.025169,25.805,0.029452,62.477,56.043,0,0,0,0,0
0.025409,27.066,0.031634,55.591,55.86,0,0,0,0,0
0.025649,28.374,0.033816,49.784,55.676,0,0,0,0,0
0.025888,25.632,0.035997,46.502,55.489,0,0,0,0,0
0.026128,25.831,0.038179,48.741,55.301,0,0,0,0,0
0.026368,25.889,0.040361,49.113,55.11,0,0,0,0,0
0.026607,23.004,0.042542,45.661,54.918,0,0,0,0,0
0.026847,23.924,0.044724,45.159,54.724,0,0,0,0,0
0.027087,22.001,0.046906,55.919,54.529,0,0,0,0,0
0.027327,21.205,0.049087,66.76,54.331,0,0,0,0,0
0.027566,19.247,0.051269,64.947,54.133,0,0,0,0,0
0.027806,17.95,0.053451,67.654,53.932,0,0,0,0,0
0.028046,20.525,0.055632,64.371,53.731,0,0,0,0,0
0.028285,17.737,0.057814,55.332,53.528,0,0,0,0,0
0.028525,23.602,0.059996,60.938,53.323,0,0,0,0,0
0.028765,19.369,0.062177,58.317,53.118,0,0,0,0,0
0.029004,19.854,0.064359,47.094,52.911,0,0,0,0,0
0.029244,17.317,0.066541,48.796,52.703,0,0,0,0,0
0.029484,19.64,0.068722,49.744,52.494,0,0,0,0,0
0.029724,21.406,0.070904,46.164,52.284,0,0,0,0,0
0.029963,21.049,0.073086,44.096,52.072,0,0,0,0,0
0.030203,19.586,0.075267,41.966,51.86,0,0,0,0,0
0.030443,17.834,0.077449,51.804,51.647,0,0,0,0,0
0.030682,19.588,0.079631,59.995,51.434,0,0,0,0,0
0.030922,16.174,0.081812,48.301,51.219,0,0,0,0,0
0.031162,19.063,0.083994,53.781,51.004,0,0,0,0,0
0.031401,14.854,0.086176,58.466,50.788,0,0,0,0,0
0.031641,14.646,0.088357,50.196,50.571,0,0,0,0,0
0.031881,15.19,0.090539,47.836,50.354,0,0,0,0,0
0.032121,13.483,0.092721,50.136,50.136,0,0,0,0,0
0.03236,14.939,0.094902,49.918,49.918,0,0,0,0,0
0.0326,16.443,0.097084,49.699,49.699,0,0,0,0,0
0.03284,15.079,0.099266,49.48,49.48,0,0,0,0,0
0.033079,16.341,0.10145,49.261,49.261,0,0,0,0,0
0.033319,12.875,0.10363,49.041,49.041,0,0,0,0,0
0.033559,15.193,0.10581,48.821,48.821,0,0,0,0,0
0.033798,11.053,0.10799,48.601,48.601,0,0,0,0,0
0.034038,11.095,0.11017,48.381,48.381,0,0,0,0,0
0.034278,12.587,0.11236,48.16,48.16,0,0,0,0,0
0.034517,13.571,0.11454,47.94,47.94,0,0,0,0,0
0.034757,15.108,0.11672,47.719,47.719,0,0,0,0,0
0.034997,14.56,0.1189,47.499,47.499,0,0,0,0,0
0.035237,11.345,0.12108,47.278,47.278,0,0,0,0,0
0.035476,12.652,0.12326,47.058,47.058,0,0,0,0,0
0.035716,12.908,0.12545,46.837,46.837,0,0,0,0,0
0.035956,13.348,0.12763,46.617,46.617,0,0,0,0,0
0.036195,11.395,0.12981,46.397,46.397,0,0,0,0,0
0.036435,10.489,0.13199,46.177,46.177,0,0,0,0,0
0.036675,14.568,0.13417,45.957,45.957,0,0,0,0,0
0.036914,13.506,0.13635,45.738,45.738,0,0,0,0,0
